1.00000000 0.75560522 -0.00000763 -1.00000000
1.00000000 0.04704452 0.53276706 1.00000000
1.00000000 0.38341546 0.67114925 -1.00000000
1.00000000 0.09196472 -0.84616685 1.00000000
1.00000000 0.63163471 0.65151835 -1.00000000
1.00000000 0.76649475 0.27270985 -1.00000000
1.00000000 0.90920806 0.48651719 -1.00000000
1.00000000 0.26614428 0.98664188 -1.00000000
1.00000000 0.52974725 -0.27708173 1.00000000
1.00000000 0.01586747 -0.82781720 1.00000000
1.00000000 0.59111357 -0.35101509 1.00000000
1.00000000 0.26931715 0.41208077 1.00000000
1.00000000 0.80240560 -0.15371990 -1.00000000
1.00000000 0.62484908 0.55458379 -1.00000000
1.00000000 0.00299954 0.09099030 1.00000000
1.00000000 0.93789720 -0.02687621 -1.00000000
1.00000000 0.88699055 -0.18089580 -1.00000000
1.00000000 0.58718658 -0.49974084 1.00000000
1.00000000 0.31924963 -0.12603068 1.00000000
1.00000000 0.62163401 0.12671208 -1.00000000
1.00000000 0.38931394 0.24784160 1.00000000
1.00000000 0.13118839 0.94748664 -1.00000000
1.00000000 0.78315306 -0.25305724 -1.00000000
1.00000000 0.75584340 0.60039353 -1.00000000
1.00000000 0.43933010 0.95136738 -1.00000000
1.00000000 0.57671642 0.10343385 -1.00000000
1.00000000 0.74171567 -0.80072022 1.00000000
1.00000000 0.46332264 -0.88603091 1.00000000
1.00000000 0.66767883 0.71342230 -1.00000000
1.00000000 0.86588263 -0.19955468 -1.00000000
1.00000000 0.46753168 0.88150406 -1.00000000
1.00000000 0.00059485 0.63048816 1.00000000
1.00000000 0.31917739 -0.77335191 1.00000000
1.00000000 0.20526171 0.68249416 -1.00000000
1.00000000 0.09454870 0.70892048 1.00000000
1.00000000 0.21385217 0.76400471 -1.00000000
1.00000000 0.69216895 0.38985348 -1.00000000
1.00000000 0.42245960 -0.77686572 1.00000000
1.00000000 0.66952062 -0.69624281 1.00000000
1.00000000 0.48532510 -0.14304519 1.00000000
1.00000000 0.36974192 0.27929282 1.00000000
1.00000000 0.51714516 0.32155991 -1.00000000
1.00000000 0.27420950 0.82923865 -1.00000000
1.00000000 0.69402361 0.24673295 -1.00000000
1.00000000 0.49569106 0.17117882 -1.00000000
1.00000000 0.38973141 -0.06684971 1.00000000
1.00000000 0.22068500 -0.52095985 1.00000000
1.00000000 0.72376370 -0.07063484 -1.00000000
1.00000000 0.28594232 -0.44648957 1.00000000
1.00000000 0.54239297 -0.05747509 1.00000000
1.00000000 0.37755036 0.85619259 -1.00000000
1.00000000 0.35692477 -0.55286193 1.00000000
1.00000000 0.25152755 0.97425222 -1.00000000
1.00000000 0.26362014 0.69485641 -1.00000000
1.00000000 0.59935927 -0.00607920 -1.00000000
1.00000000 0.37530994 0.08250642 1.00000000
1.00000000 0.02963519 -0.12363720 1.00000000
1.00000000 0.93403029 -0.49424458 -1.00000000
1.00000000 0.75677013 0.67190337 -1.00000000
1.00000000 0.56260204 0.23057175 -1.00000000
1.00000000 0.22480106 -0.61661029 1.00000000
1.00000000 0.91402483 0.48418045 -1.00000000
1.00000000 0.49658179 -0.59354544 1.00000000
1.00000000 0.77194405 -0.44163251 -1.00000000
1.00000000 0.96485114 -0.37251973 -1.00000000
1.00000000 0.83659768 -0.87188411 1.00000000
1.00000000 0.40169215 0.53950453 -1.00000000
1.00000000 0.47237992 0.08308554 1.00000000
1.00000000 0.08100533 -0.26366281 1.00000000
1.00000000 0.49134302 -0.23286676 1.00000000
1.00000000 0.82583642 -0.29246783 -1.00000000
1.00000000 0.80208421 -0.72644305 1.00000000
1.00000000 0.92914963 -0.06173134 -1.00000000
1.00000000 0.43609619 0.20064449 -1.00000000
1.00000000 0.44451904 -0.86118722 1.00000000
1.00000000 0.11001921 -0.04107475 1.00000000
1.00000000 0.56148362 0.51877308 -1.00000000
1.00000000 0.73717475 0.51690793 -1.00000000
1.00000000 0.92111731 -0.06629014 -1.00000000
1.00000000 0.16731262 -0.38011456 1.00000000
1.00000000 0.71369529 -0.69112635 1.00000000
1.00000000 0.92969775 -0.58980918 -1.00000000
1.00000000 0.91923595 0.50596952 -1.00000000
1.00000000 0.59716845 -0.38296843 1.00000000
1.00000000 0.51314831 -0.93525147 1.00000000
1.00000000 0.40753770 0.65012765 -1.00000000
1.00000000 0.53419852 -0.47978282 1.00000000
1.00000000 0.68149090 -0.78300214 1.00000000
1.00000000 0.14368415 0.52741289 1.00000000
1.00000000 0.76617479 -0.43649101 -1.00000000
1.00000000 0.36739469 0.86460948 -1.00000000
1.00000000 0.88370442 -0.46810126 -1.00000000
1.00000000 0.30832744 0.41224790 1.00000000
1.00000000 0.57244182 -0.77004623 1.00000000
1.00000000 0.86162162 -0.80326772 1.00000000
1.00000000 0.38917184 -0.86949396 1.00000000
1.00000000 0.87916160 -0.74312592 1.00000000
1.00000000 0.35937929 0.71011353 -1.00000000
1.00000000 0.09642839 0.16102910 1.00000000
1.00000000 0.87841272 0.63520527 -1.00000000
1.00000000 0.38261938 -0.11307049 1.00000000
1.00000000 0.14330196 0.12173939 1.00000000
1.00000000 0.42887306 -0.85921287 1.00000000
1.00000000 0.45073462 0.49863052 -1.00000000
1.00000000 0.97247601 0.11001825 -1.00000000
1.00000000 0.69806623 -0.67019653 1.00000000
1.00000000 0.63905787 0.00960779 -1.00000000
1.00000000 0.34445548 -0.38195491 1.00000000
1.00000000 0.12439060 0.29099965 1.00000000
1.00000000 0.84204388 -0.51459026 -1.00000000
1.00000000 0.05004287 -0.46500683 1.00000000
1.00000000 0.83152390 -0.20244932 -1.00000000
1.00000000 0.36904025 -0.93410993 1.00000000
1.00000000 0.40578628 -0.62783027 1.00000000
1.00000000 0.74831104 -0.44484997 1.00000000
1.00000000 0.66530800 -0.13102293 -1.00000000
1.00000000 0.98203230 0.58128500 -1.00000000
1.00000000 0.59045839 -0.27879572 1.00000000
1.00000000 0.73044801 0.83469129 -1.00000000
1.00000000 0.91796708 0.86918783 -1.00000000
1.00000000 0.41600728 -0.95175314 1.00000000
1.00000000 0.66289282 -0.81810713 1.00000000
1.00000000 0.12603354 -0.94142890 1.00000000
1.00000000 0.16295791 -0.88672543 1.00000000
1.00000000 0.83867860 0.60240507 -1.00000000
1.00000000 0.62875295 0.00004005 -1.00000000
1.00000000 0.35139251 0.57434583 -1.00000000
1.00000000 0.57642984 0.37083721 -1.00000000
1.00000000 0.68859410 0.89572406 -1.00000000
1.00000000 0.94711971 0.48172021 -1.00000000
1.00000000 0.20121646 0.72830653 -1.00000000
1.00000000 0.40476489 0.22369671 1.00000000
1.00000000 0.43724036 -0.57936215 1.00000000
1.00000000 0.84906769 -0.83428264 1.00000000
1.00000000 0.53353190 -0.26466155 1.00000000
1.00000000 0.21356773 -0.42510676 1.00000000
1.00000000 0.10604286 -0.03307724 1.00000000
1.00000000 0.25752425 -0.48204851 1.00000000
1.00000000 0.72998333 -0.78546977 1.00000000
1.00000000 0.49329543 0.77639341 -1.00000000
1.00000000 0.25195503 -0.15754008 1.00000000
1.00000000 0.07095003 -0.20281720 1.00000000
1.00000000 0.19751787 0.96324348 -1.00000000
1.00000000 0.04552031 -0.80912376 1.00000000
1.00000000 0.80116773 -0.82972217 1.00000000
1.00000000 0.65520620 -0.39921451 1.00000000
1.00000000 0.41357946 0.98636341 -1.00000000
1.00000000 0.86711907 -0.10804868 -1.00000000
1.00000000 0.00157356 0.22253966 1.00000000
1.00000000 0.79387212 0.37650132 -1.00000000
1.00000000 0.65387297 0.33180356 -1.00000000
1.00000000 0.98704147 0.25911975 -1.00000000
1.00000000 0.64209509 0.83979583 -1.00000000
1.00000000 0.19363356 0.81575918 -1.00000000
1.00000000 0.27901506 0.45848083 1.00000000
1.00000000 0.71776080 0.81318927 -1.00000000
1.00000000 0.57705903 -0.78507280 1.00000000
1.00000000 0.25169277 -0.60073423 1.00000000
1.00000000 0.74770069 -0.57562399 1.00000000
1.00000000 0.06936646 0.33436513 1.00000000
1.00000000 0.92482972 0.49411631 -1.00000000
1.00000000 0.61072302 -0.02416658 -1.00000000
1.00000000 0.58311510 0.37627673 -1.00000000
1.00000000 0.97453785 -0.87187076 1.00000000
1.00000000 0.47498417 -0.69870448 1.00000000
1.00000000 0.43951082 -0.44510722 1.00000000
1.00000000 0.12428427 -0.99717665 1.00000000
1.00000000 0.13918495 -0.45761633 1.00000000
1.00000000 0.85220814 -0.97296333 1.00000000
1.00000000 0.46666741 -0.92562318 1.00000000
1.00000000 0.81422448 -0.38476562 -1.00000000
1.00000000 0.16576433 -0.68804193 1.00000000
1.00000000 0.19805241 -0.17630601 1.00000000
1.00000000 0.32340479 -0.67445207 1.00000000
1.00000000 0.87043738 0.32082415 -1.00000000
1.00000000 0.94198132 0.14777470 -1.00000000
1.00000000 0.17034650 0.66092706 1.00000000
1.00000000 0.02386069 0.96383905 -1.00000000
1.00000000 0.84353232 0.45456576 -1.00000000
1.00000000 0.52556014 -0.40587401 1.00000000
1.00000000 0.62067246 -0.18496776 1.00000000
1.00000000 0.18435502 -0.32731319 1.00000000
1.00000000 0.92576933 -0.53318024 -1.00000000
1.00000000 0.37958217 -0.16286778 1.00000000
1.00000000 0.33510303 0.60231066 -1.00000000
1.00000000 0.28787112 0.54402852 -1.00000000
1.00000000 0.32557869 0.43932033 -1.00000000
1.00000000 0.78528094 -0.04188490 -1.00000000
1.00000000 0.43751073 0.10146093 1.00000000
1.00000000 0.88230205 -0.28259349 -1.00000000
1.00000000 0.42860937 -0.99183464 1.00000000
1.00000000 0.18188024 -0.46380091 1.00000000
1.00000000 0.89803600 -0.50335741 -1.00000000
1.00000000 0.54404879 -0.62914109 1.00000000
1.00000000 0.05193567 -0.77108979 1.00000000
1.00000000 0.26991725 -0.07163644 1.00000000
1.00000000 0.94464731 -0.68731761 -1.00000000
1.00000000 0.81533170 -0.91177297 1.00000000
1.00000000 0.80670166 0.37277699 -1.00000000
1.00000000 0.52213073 -0.65891194 1.00000000
1.00000000 0.02176571 0.60687017 1.00000000
1.00000000 0.45322800 -0.79328585 1.00000000
1.00000000 0.21381927 -0.24422574 1.00000000
1.00000000 0.05375195 -0.02165604 1.00000000
1.00000000 0.01157856 -0.16355062 1.00000000
1.00000000 0.54501533 -0.92146778 1.00000000
1.00000000 0.94107795 -0.40867233 -1.00000000
1.00000000 0.55430865 -0.74579430 1.00000000
1.00000000 0.35430503 -0.11716318 1.00000000
1.00000000 0.41444921 -0.26573396 1.00000000
1.00000000 0.13281465 0.09885716 1.00000000
1.00000000 0.99380565 -0.43829060 -1.00000000
1.00000000 0.72964120 0.50654483 -1.00000000
1.00000000 0.85650277 -0.26436377 -1.00000000
1.00000000 0.96419644 -0.89336514 1.00000000
1.00000000 0.85847616 -0.48648477 -1.00000000
