  0.755605221      -7.62939453E-06           2
   4.70445156E-02  0.532767057               1
 -0.383502007     -0.679296255               1
  -5.34615517E-02  0.830965281               1
  0.383415461      0.671149254               2
 -0.588976622      0.417485952               3
   9.19647217E-02 -0.846166849               1
 -0.910320759     -0.415999174               1
 -0.736081839      0.262452841               3
 -0.991037369     -0.632638454               1
 -0.722660303     -0.247038841               3
  0.631634712      0.651518345               2
  0.766494751      0.272709846               2
 -0.359264851      0.237774372               3
  0.909208059      0.486517191               2
 -0.516291857     -0.904653072               1
  0.266144276      0.986641884               2
 -0.500706911      0.947764158               3
  0.529747248     -0.277081728               1
 -0.761514187      0.940979719               3
   1.58674717E-02 -0.827817202               1
 -0.736224413      0.868247032               3
 -0.233194828      0.999457836               3
  0.591113567     -0.351015091               1
  0.269317150      0.412080765               1
 -0.287212133      0.537303925               3
  0.802405596     -0.153719902               2
 -0.955360651      0.534449816               3
  0.624849081      0.554583788               2
 -0.714709759      0.159767389               3
   2.99954414E-03   9.09903049E-02           1
  0.937897205      -2.68762112E-02           2
  0.886990547     -0.180895805               2
 -0.385814667      0.150334835               1
  0.587186575     -0.499740839               1
 -0.556145906     -0.590108395               1
 -0.141819715      0.983304977               3
 -0.464030504      0.252126217               3
  0.319249630     -0.126030684               1
  0.621634007      0.126712084               2
  0.389313936      0.247841597               1
 -0.426497221      -2.83751488E-02           1
  0.131188393      0.947486639               2
  -7.10635185E-02  -9.21735764E-02           1
  0.783153057     -0.253057241               2
 -0.808944464      0.349524021               3
 -0.679592133      0.651645899               3
 -0.471262217      0.250125408               3
  0.755843401      0.600393534               2
  0.439330101      0.951367378               2
 -0.987145424     -0.688980818               1
 -0.537425518      0.851269484               3
  0.576716423      0.103433847               2
 -0.869263649     -0.440038443               1
  0.741715670     -0.800720215               1
  0.463322639     -0.886030912               1
  0.667678833      0.713422298               2
  0.865882635     -0.199554682               2
 -0.450347424     -0.543948174               1
 -0.315732241      0.215531826               1
  0.467531681      0.881504059               2
 -0.999116421      0.365157843               3
   5.94854355E-04  0.630488157               1
  0.319177389     -0.773351908               1
  0.205261707      0.682494164               2
   9.45487022E-02  0.708920479               1
  0.213852167      0.764004707               2
 -0.952159643      -8.10606480E-02           1
  0.692168951      0.389853477               2
  0.422459602     -0.776865721               1
 -0.191823721      0.193967342               1
 -0.136454821      0.244054079               1
 -0.828354597     -0.601010084               1
 -0.233599186      0.987936974               3
 -0.696007252      0.219410419               3
  0.669520617     -0.696242809               1
 -0.227007627      -5.64405918E-02           1
 -0.762570620     -0.699834347               1
 -0.329666376     -0.553911209               1
  0.485325098     -0.143045187               1
 -0.738996506     -0.813265562               1
 -0.310738802     -0.135332108               1
 -0.258842707      0.518083572               3
 -0.475896120      0.393017530               3
  0.369741917      0.279292822               1
 -0.513936281      0.671783924               3
 -0.460697174     -0.720767736               1
  0.517145157      0.321559906               2
 -0.986502647      0.401832819               3
 -0.541710138     -0.670098305               1
  0.274209499      0.829238653               2
 -0.266613245     -0.546136379               1
  0.694023609      0.246732950               2
 -0.160748720      0.817101240               3
 -0.582421064      0.707826138               3
 -0.279511690      0.991532803               3
  0.495691061      0.171178818               2
 -0.782991886     -0.163080931               3
 -0.584787130      0.436425447               3
  0.389731407      -6.68497086E-02           1
 -0.659053326      0.385769367               3
 -0.815932035      0.538661242               3
  -9.34743881E-03 -0.686101437               1
  0.220685005     -0.520959854               1
  0.723763704      -7.06348419E-02           2
 -0.457161665       5.06024361E-02           1
  0.285942316     -0.446489573               1
 -0.681164265     -0.695637226               1
  0.542392969      -5.74750900E-02           1
  0.377550364      0.856192589               2
 -0.679332018     -0.576172829               1
 -0.973355532      -3.55875492E-02           1
 -0.607611418      0.351318598               3
  0.356924772     -0.552861929               1
  0.251527548      0.974252224               2
 -0.244585991      0.813047886               3
  0.263620138      0.694856405               2
 -0.113675594      0.116570950               1
  0.599359274      -6.07919693E-03           2
  0.375309944       8.25064182E-02           1
   2.96351910E-02 -0.123637199               1
  0.934030294     -0.494244576               2
 -0.499955177     -0.359657764               1
  0.756770134      0.671903372               2
  0.562602043      0.230571747               2
  0.224801064     -0.616610289               1
 -0.744104147     -0.653011560               1
 -0.124944687       4.76384163E-02           1
  0.914024830      0.484180450               2
  0.496581793     -0.593545437               1
  0.771944046     -0.441632509               2
 -0.467741251     -0.442790270               1
 -0.205341101     -0.445929766               1
  0.964851141     -0.372519732               2
 -0.526337624      -7.03351498E-02           1
 -0.841575861     -0.517707109               1
 -0.713546515     -0.423890352               1
  0.836597681     -0.871884108               1
 -0.605602503     -0.389060020               1
  0.401692152      0.539504528               2
  0.472379923       8.30855370E-02           1
 -0.802018642      0.104969025               3
 -0.243750095      0.668820143               3
   8.10053349E-02 -0.263662815               1
  0.491343021     -0.232866764               1
 -0.425190926      0.266119003               3
 -0.795855522     -0.963475466               1
  -6.38034344E-02  0.171155214               1
  0.825836420     -0.292467833               2
  0.802084208     -0.726443052               1
 -0.153315067       4.53405380E-02           1
  0.929149628      -6.17313385E-02           2
 -0.699690819      0.204562902               3
 -0.711571217      0.494630814               3
  0.436096191      0.200644493               2
  0.444519043     -0.861187220               1
 -0.753173590      0.523771524               3
 -0.232078075     -0.822890997               1
 -0.987324715      0.430618286               3
 -0.311604977      0.850530386               3
 -0.468074560      0.997598410               3
 -0.541534424      0.690772533               3
 -0.821333647     -0.159215927               3
  0.110019207      -4.10747528E-02           1
  0.561483622      0.518773079               2
  0.737174749      0.516907930               2
 -0.670990944      -2.27994919E-02           3
  0.921117306      -6.62901402E-02           2
  0.167312622     -0.380114555               1
  0.713695288     -0.691126347               1
  0.929697752     -0.589809179               2
  0.919235945      0.505969524               2
 -0.490816832     -0.723836422               1
 -0.273251057     -0.976115465               1
  -9.74323750E-02  0.698558092               1
 -0.495125294      0.610737562               3
 -0.151216745      0.588887930               1
  -5.16166687E-02  0.731363773               1
 -0.245142221      0.320642233               1
  0.597168446     -0.382968426               1
  0.513148308     -0.935251474               1
  0.407537699      0.650127649               2
  0.534198523     -0.479782820               1
 -0.703369379      0.605538130               3
 -0.413494110      0.938253880               3
  0.681490898     -0.783002138               1
  0.143684149      0.527412891               1
  -4.81557846E-03  0.251421928               1
 -0.278928518      0.275352955               1
 -0.416475296     -0.506819725               1
  0.766174793     -0.436491013               2
 -0.297064066     -0.441265106               1
  -5.56061268E-02 -0.338509560               1
 -0.114474535      0.485285997               1
  0.367394686      0.864609480               2
  -5.77228069E-02 -0.162203789               1
  0.883704424     -0.468101263               2
  0.308327436      0.412247896               1
 -0.919491768      0.814416409               3
  0.572441816     -0.770046234               1
  0.861621618     -0.803267717               1
  0.389171839     -0.869493961               1
 -0.420037985     -0.525670052               1
 -0.338084698      0.749145031               3
  0.879161596     -0.743125916               1
  0.359379292      0.710113525               2
   9.64283943E-02  0.161029100               1
 -0.878191710      0.562611580               3
  0.878412724      0.635205269               2
  0.382619381     -0.113070488               1
  0.143301964      0.121739388               1
 -0.390966415      0.708587885               3
 -0.908690453      0.628766537               3
  0.428873062     -0.859212875               1
  0.450734615      0.498630524               2
 -0.300121546     -0.740758657               1
  0.972476006      0.110018253               2
 -0.833473921     -0.238410234               1
 -0.339118958     -0.129481316               1
 -0.432877064     -0.440268040               1
 -0.429472685      0.382316828               3
  0.698066235     -0.670196533               1
 -0.793382168      0.849278212               3
  0.639057875       9.60779190E-03           2
 -0.377363920     -0.644897699               1
 -0.693588495     -0.389500380               1
 -0.854365110      0.291525364               3
  -5.58805466E-03  0.144142389               1
  0.344455481     -0.381954908               1
  0.124390602      0.290999651               1
 -0.376816511       4.86972332E-02           1
  -1.15303993E-02  0.755855560               1
 -0.415560007      0.560914278               3
  0.842043877     -0.514590263               2
   5.00428677E-02 -0.465006828               1
  0.831523895     -0.202449322               2
 -0.181195736      0.839548349               3
  0.369040251     -0.934109926               1
  0.405786276     -0.627830267               1
  0.748311043     -0.444849968               1
  0.665307999     -0.131022930               2
  0.982032299      0.581285000               2
 -0.967723131     -0.921472788               1
  0.590458393     -0.278795719               1
  0.730448008      0.834691286               2
 -0.664147139     -0.349529028               1
  0.917967081      0.869187832               2
  0.416007280     -0.951753139               1
 -0.526181698     -0.962535381               1
  0.662892818     -0.818107128               1
  0.126033545     -0.941428900               1
  0.162957907     -0.886725426               1
  0.838678598      0.602405071               2
 -0.667347670      0.391555309               3
  0.628752947       4.00543213E-05           2
  0.351392508      0.574345827               2
  0.576429844      0.370837212               2
 -0.442623615      0.744468212               3
 -0.992419243       9.18006897E-02           1
 -0.487211704       3.30033302E-02           1
  0.688594103      0.895724058               2
  0.947119713      0.481720209               2
 -0.127087593      0.953262091               3
  -7.00783730E-03  0.857155561               1
 -0.641373873      -5.03931046E-02           3
 -0.824626684     -0.137093306               3
 -0.526454210     -0.655887604               1
 -0.277585745      0.903056383               3
 -0.243001223      0.391493320               1
  0.201216459      0.728306532               2
 -0.187978745      -2.25563049E-02           1
 -0.666363955     -0.779658318               1
 -0.292090654     -0.351172447               1
  0.404764891      0.223696709               1
  0.437240362     -0.579362154               1
  0.849067688     -0.834282637               1
  0.533531904     -0.264661551               1
 -0.122220755     -0.998735428               1
  0.213567734     -0.425106764               1
  0.106042862      -3.30772400E-02           1
  0.257524252     -0.482048512               1
 -0.208123207     -0.282464266               1
 -0.575852633      0.764063358               3
 -0.114106655     -0.907847643               1
 -0.747968912      0.698162556               3
 -0.345890522      0.894963503               3
  -1.77850723E-02 -0.215049028               1
  0.729983330     -0.785469770               1
 -0.343424797     -0.877796650               1
  -8.06550980E-02 -0.362191439               1
  0.493295431      0.776393414               2
 -0.352314234      0.642734289               3
 -0.626152277     -0.281544447               1
  0.251955032     -0.157540083               1
 -0.608444452     -0.854603052               1
 -0.261862516     -0.373661757               1
   7.09500313E-02 -0.202817202               1
  0.197517872      0.963243484               2
 -0.152562618       8.13264847E-02           1
   4.55203056E-02 -0.809123755               1
  0.801167727     -0.829722166               1
  0.655206203     -0.399214506               1
  0.413579464      0.986363411               2
  0.867119074     -0.108048677               2
 -0.716938734      0.834368706               3
   1.57356262E-03  0.222539663               1
  -2.24616528E-02 -0.409765720               1
  0.793872118      0.376501322               2
  0.653872967      0.331803560               2
  0.987041473      0.259119749               2
 -0.376933336     -0.642325163               1
 -0.585799932     -0.449106693               1
  -8.15947056E-02  0.483601093               1
 -0.841667891      0.100809097               3
 -0.813279867     -0.827926874               1
  0.642095089      0.839795828               2
  0.193633556      0.815759182               2
 -0.378444433      0.930651903               3
 -0.985847235      0.227756023               3
  0.279015064      0.458480835               1
 -0.303932428      0.739931583               3
  0.717760801      0.813189268               2
  0.577059031     -0.785072803               1
 -0.627794743      0.798595667               3
 -0.529619694      0.471856356               3
 -0.399142265     -0.857924461               1
 -0.456878901      0.846436262               3
 -0.999999762     -0.292494774               1
 -0.796584606     -0.741616488               1
  0.251692772     -0.600734234               1
  0.747700691     -0.575623989               1
 -0.554777384     -0.989634991               1
 -0.246300220     -0.107010365               1
   6.93664551E-02  0.334365129               1
 -0.145400286     -0.876261711               1
 -0.585027218      0.661890984               3
  0.924829721      0.494116306               2
 -0.620714188      0.256383419               3
  0.610723019      -2.41665840E-02           2
 -0.373972893     -0.568437576               1
  0.583115101      0.376276731               2
 -0.685164690     -0.110806465               3
  0.974537849     -0.871870756               1
 -0.992178679     -0.475344181               1
  0.474984169     -0.698704481               1
  0.439510822     -0.445107222               1
  0.124284267     -0.997176647               1
 -0.656272411      0.190257788               3
  0.139184952     -0.457616329               1
  0.852208138     -0.972963333               1
  0.466667414     -0.925623178               1
 -0.866138935      0.460250378               3
  0.814224482     -0.384765625               2
 -0.313986301      0.721585035               3
  0.165764332     -0.688041925               1
  0.198052406     -0.176306009               1
  0.323404789     -0.674452066               1
  0.870437384      0.320824146               2
  0.941981316      0.147774696               2
  0.170346498      0.660927057               1
 -0.361192226     -0.165413618               1
   2.38606930E-02  0.963839054               2
 -0.913223267      0.886171579               3
 -0.814418554      0.172575951               3
 -0.471752882     -0.583063364               1
 -0.512963533     -0.332312107               1
  -4.77766991E-03 -0.828164816               1
  0.843532324      0.454565763               2
 -0.422960997      0.733910799               3
  0.525560141     -0.405874014               1
 -0.264788866     -0.403687716               1
  0.620672464     -0.184967756               1
  0.184355021     -0.327313185               1
  0.925769329     -0.533180237               2
 -0.565061092      -3.11872959E-02           3
 -0.309118271     -0.140259027               1
  0.379582167     -0.162867785               1
  0.335103035      0.602310658               2
  0.287871122      0.544028521               2
  0.325578690      0.439320326               2
 -0.318376541     -0.972695827               1
 -0.985489130     -0.349268913               1
  0.785280943      -4.18848991E-02           2
  0.437510729      0.101460934               1
  0.882302046     -0.282593489               2
 -0.757833004     -0.670468092               1
 -0.233949900     -0.853379965               1
 -0.299502850     -0.261282444               1
  0.428609371     -0.991834641               1
  0.181880236     -0.463800907               1
  0.898036003     -0.503357410               2
  0.544048786     -0.629141092               1
 -0.975293875      -5.48098087E-02           1
 -0.518437147      0.869877338               3
 -0.228571177     -0.969666958               1
  -8.47728252E-02 -0.896504164               1
   5.19356728E-02 -0.771089792               1
  0.269917250      -7.16364384E-02           1
  0.944647312     -0.687317610               2
  0.815331697     -0.911772966               1
 -0.703182936     -0.481877089               1
 -0.210063934     -0.168435812               1
  0.806701660      0.372776985               2
  0.522130728     -0.658911943               1
   2.17657089E-02  0.606870174               1
 -0.969699860     -0.377315283               1
  0.453227997     -0.793285847               1
  0.213819265     -0.244225740               1
 -0.343148708      0.407049179               3
 -0.778181791     -0.688400745               1
   5.37519455E-02  -2.16560364E-02           1
   1.15785599E-02 -0.163550615               1
  0.545015335     -0.921467781               1
 -0.481429815     -0.556517124               1
  0.941077948     -0.408672333               2
 -0.282762289      0.589635849               3
  0.554308653     -0.745794296               1
  0.354305029     -0.117163181               1
  0.414449215     -0.265733957               1
 -0.469945669      0.529664516               3
  0.132814646       9.88571644E-02           1
  0.993805647     -0.438290596               2
 -0.801629066      0.349939823               3
 -0.551921368     -0.301218271               1
  0.729641199      0.506544828               2
 -0.385218859     -0.217062473               1
  0.856502771     -0.264363766               2
  0.964196444     -0.893365145               1
 -0.718897581     -0.284080982               3
  0.858476162     -0.486484766               2
 -0.959514856      -2.04029083E-02           1
  0.587660074      0.997881651               2
 -0.545435190      0.408225298               3
  0.681335449     -0.574699163               1
 -0.292872190      0.563862085               3
 -0.583704948     -0.977984428               1
  0.807739496      0.521573067               2
 -0.200402260      0.594764233               3
  0.793054581     -0.280787468               2
  0.160007477      0.789200306               2
  0.391793013     -0.761439562               1
 -0.780209780     -0.332694292               1
  0.777038336      0.954353571               2
 -0.768393755      0.841948271               3
  0.801599026      0.585257292               2
  0.550918818      0.690772295               2
  0.898639202      0.586985826               2
   3.91006470E-05  0.259919167               1
  0.679042339      -9.18402672E-02           2
  0.981988430      0.745263815               2
   8.68124962E-02  0.782769203               1
  0.781356096      0.926769257               2
  0.295857191     -0.286591053               1
  0.891786098     -0.909973383               1
  0.468106747      0.752405643               2
  0.897770643     -0.208752632               2
 -0.918435574     -0.958705902               1
 -0.771450520     -0.262890100               3
  0.418672800      0.775715590               2
  0.829491854     -0.647095919               1
 -0.119996786     -0.780221224               1
  0.424932480      0.991852999               2
 -0.430353165     -0.633542061               1
  0.246791601     -0.798558712               1
   9.40001011E-02   4.16033268E-02           1
  0.824232101      -4.34908867E-02           2
  0.998299360     -0.511974096               2
 -0.108904600      0.211602449               1
  0.387089968       9.68763828E-02           1
  0.817065239     -0.899206400               1
  0.458523989     -0.817440510               1
 -0.667518616      0.592705488               3
 -0.625461340      0.739096880               3
  0.328329563      0.896095514               2
 -0.258829355      0.451459408               3
  0.690966368     -0.703849316               1
 -0.216738939      0.879645348               3
 -0.715460062     -0.785622358               1
   2.04579830E-02  0.195229053               1
  0.420197964      0.760826826               2
   5.04920483E-02  0.676851034               1
 -0.109521151      0.633691549               1
 -0.538174629       1.75170898E-02           3
   2.78003216E-02  0.640354156               1
 -0.375768661      0.329900026               3
  0.762720585      0.768850803               2
 -0.838480234      0.184593916               3
  0.786712408      0.368349552               2
  0.897891760     -0.815297365               1
 -0.554443359     -0.412814856               1
  0.971989870     -0.350968361               2
  0.801560163      0.140848160               2
  0.602370262      0.401015520               2
 -0.978601456      0.755131006               3
 -0.878878355     -0.729884148               1
 -0.287850618     -0.677583694               1
  0.944596052      -2.21686363E-02           2
  -3.03790569E-02  0.568109035               1
  -6.82635307E-02 -0.641646624               1
  0.210033417     -0.574306250               1
